timestamp,user_id,pc_id,resource_path,activity,labels
2011-03-22 16:20:00,CMP2946,PC-9447,,Disconnect,
2011-03-23 17:22:52,CMP2946,PC-9447,R:\;R:\93K57Z6;R:\99M5KM4;R:\CMP2946,Connect,
2011-03-23 17:26:22,CMP2946,PC-9447,,Disconnect,
2011-03-23 17:29:25,CMP2946,PC-9447,R:\;R:\93K57Z6;R:\99M5KM4;R:\CMP2946,Connect,
2011-03-23 17:30:35,CMP2946,PC-9447,,Disconnect,
2011-03-23 17:38:14,CMP2946,PC-9447,R:\;R:\93K57Z6;R:\99M5KM4;R:\CMP2946,Connect,
2011-03-23 17:38:34,CMP2946,PC-9447,,Disconnect,
2011-03-23 17:40:11,CMP2946,PC-9447,R:\;R:\93K57Z6;R:\99M5KM4;R:\CMP2946,Connect,
2011-03-23 17:43:14,CMP2946,PC-9447,,Disconnect,
2011-03-23 17:44:44,CMP2946,PC-9447,R:\;R:\93K57Z6;R:\99M5KM4;R:\CMP2946,Connect,
2011-03-23 17:53:57,CMP2946,PC-9447,,Disconnect,
2011-03-30 09:02:09,CMP2946,PC-9447,R:\;R:\93K57Z6;R:\99M5KM4;R:\CMP2946,Connect,
2011-03-30 09:58:37,CMP2946,PC-9447,,Disconnect,
2011-03-30 10:20:21,CMP2946,PC-9447,R:\;R:\93K57Z6;R:\99M5KM4;R:\CMP2946,Connect,
2011-03-30 10:25:43,CMP2946,PC-9447,,Disconnect,
2011-03-30 10:54:24,CMP2946,PC-9447,R:\;R:\93K57Z6;R:\99M5KM4;R:\CMP2946,Connect,
2011-03-30 10:55:10,CMP2946,PC-9447,,Disconnect,
2011-03-30 13:13:46,CMP2946,PC-9447,R:\;R:\93K57Z6;R:\99M5KM4;R:\CMP2946,Connect,
2011-03-30 14:19:34,CMP2946,PC-9447,,Disconnect,
2011-03-30 16:22:58,CMP2946,PC-9447,R:\;R:\93K57Z6;R:\99M5KM4;R:\CMP2946,Connect,
2011-03-30 16:27:27,CMP2946,PC-9447,,Disconnect,
